title,rating,clusters
Caligula (1979),1.0,2
"Hard Day's Night, A (1964)",3.4736842105263164,4
Sugar Town (1999),4.0,1
"Buddy Holly Story, The (1978)",3.6,4
Fright Night (1985),3.583333333333333,4
Fright Night Part II (1988),2.0,3
Barefoot in the Park (1967),3.3125,4
Deliverance (1972),3.9,1
Excalibur (1981),3.64,4
"Pajama Game, The (1957)",3.6666666666666665,4
Sommersby (1993),2.95,0
Thumbelina (1994),2.0,3
Tommy (1975),3.0,0
Hell Night (1981),2.0,3
Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),3.2142857142857144,4
Armour of God (Long xiong hu di) (1987),3.083333333333333,0
Double Jeopardy (1999),3.0263157894736836,0
Jakob the Liar (1999),2.0,3
Mumford (1999),3.2,0
Dog Park (1998),2.0,3
Guinevere (1999),2.0,3
"Adventures of Elmo in Grouchland, The (1999)",1.5,2
Simon Sez (1999),1.0,2
Drive Me Crazy (1999),2.1,3
"Mystery, Alaska (1999)",3.75,1
Three Kings (1999),3.7111111111111112,4
"Happy, Texas (1999)",4.0,1
New Rose Hotel (1998),1.0,2
Plunkett & MaCleane (1999),3.0,0
Romance (1999),4.0,1
Alvarez Kelly (1966),3.0,0
And the Ship Sails On (E la nave va) (1983),4.0,1
"Dark Half, The (1993)",2.0,3
Gulliver's Travels (1939),3.0,0
Monkey Shines (1988),2.5,3
Phantasm (1979),2.8928571428571432,0
Psycho II (1983),2.5,3
Psycho III (1986),2.5,3
Sanjuro (Tsubaki Sanjûrô) (1962),4.25,1
Random Hearts (1999),2.571428571428572,3
Superstar (1999),3.571428571428572,4
Boys Don't Cry (1999),3.551282051282051,4
"Limey, The (1999)",3.8928571428571432,1
Risky Business (1983),3.4404761904761907,4
Total Recall (1990),3.6534090909090913,4
Body Heat (1981),4.0,1
Ferris Bueller's Day Off (1986),3.839449541284404,1
"Year of Living Dangerously, The (1982)",3.8125,1
High Plains Drifter (1973),4.181818181818182,1
Hang 'Em High (1968),3.6,4
Drunken Master (Jui kuen) (1978),4.05,1
"Conformist, The (Conformista, Il) (1970)",4.1,1
Hairspray (1988),3.3181818181818183,4
Brief Encounter (1946),3.5,4
"Razor's Edge, The (1984)",3.5,4
Reds (1981),3.25,4
Return with Honor (1998),3.5,4
Time of the Gypsies (Dom za vesanje) (1989),4.166666666666667,1
Days of Heaven (1978),3.6666666666666665,4
"Lady Eve, The (1941)",4.0,1
Sullivan's Travels (1941),4.0,1
"Palm Beach Story, The (1942)",4.1,1
Gilda (1946),4.0,1
South Pacific (1958),3.7777777777777777,1
Flashdance (1983),2.875,0
Indochine (1992),4.166666666666667,1
"Dirty Dozen, The (1967)",3.96875,1
Help! (1965),3.3571428571428568,4
Goldfinger (1964),3.8396226415094334,1
From Russia with Love (1963),3.75,1
Dr. No (1962),3.712121212121212,4
"Blue Lagoon, The (1980)",2.4642857142857144,3
"Fistful of Dollars, A (Per un pugno di dollari) (1964)",3.935897435897436,1
Sydney (Hard Eight) (1996),3.5416666666666665,4
Home Alone 2: Lost in New York (1992),2.5161290322580645,3
Someone to Watch Over Me (1987),3.1666666666666665,0
Fight Club (1999),4.272935779816514,1
"Story of Us, The (1999)",2.4,3
Fever Pitch (1997),3.0,0
Julien Donkey-Boy (1999),1.0,2
"Omega Code, The (1999)",2.0,3
"Straight Story, The (1999)",3.928571428571429,1
"Bad Seed, The (1956)",4.0,1
Time Bandits (1981),3.731707317073171,1
"Man and a Woman, A (Un homme et une femme) (1966)",5.0,5
Fitzcarraldo (1982),3.375,4
All That Jazz (1979),4.083333333333333,1
Red Sorghum (Hong gao liang) (1987),5.0,5
Crimes and Misdemeanors (1989),3.9166666666666665,1
Bats (1999),2.5,3
"Best Man, The (1999)",3.0,0
Bringing Out the Dead (1999),3.4166666666666665,4
Crazy in Alabama (1999),3.0,0
Three to Tango (1999),3.0,0
Body Shots (1999),3.0,0
"Guardian, The (1990)",2.0,3
"Ipcress File, The (1965)",4.0,1
On Any Sunday (1971),4.5,5
RoboCop (1987),3.3714285714285714,4
RoboCop 2 (1990),2.64,0
Who Framed Roger Rabbit? (1988),3.5721649484536084,4
Melvin and Howard (1980),4.0,1
For Your Eyes Only (1981),3.5476190476190474,4
Licence to Kill (1989),3.325,4
Live and Let Die (1973),3.695652173913044,4
Rawhead Rex (1986),3.5,4
Thunderball (1965),3.4791666666666665,4
House on Haunted Hill (1999),2.4285714285714284,3
Music of the Heart (1999),3.125,0
Being John Malkovich (1999),3.954545454545455,1
Princess Mononoke (Mononoke-hime) (1997),3.9583333333333335,1
My Best Fiend (Mein liebster Feind) (1999),4.0,1
Train of Life (Train de vie) (1998),4.5,5
"Bachelor, The (1999)",2.5454545454545454,3
"Bone Collector, The (1999)",2.84,0
"Insider, The (1999)",3.741935483870968,1
American Movie (1999),3.75,1
Last Night (1998),4.0,1
Rosetta (1999),4.0,1
"They Shoot Horses, Don't They? (1969)",3.25,4
Bride of Re-Animator (1990),4.0,1
Bustin' Loose (1981),2.0,3
Coma (1978),3.6666666666666665,4
Creepshow (1982),3.071428571428572,0
Creepshow 2 (1987),3.0,0
Re-Animator (1985),3.45,4
Drugstore Cowboy (1989),4.15,1
Falling Down (1993),3.5294117647058822,4
"Funhouse, The (1981)",2.0,3
"General, The (1926)",4.0,1
Piranha (1978),2.642857142857143,0
"Taming of the Shrew, The (1967)",2.5,3
Nighthawks (1981),3.25,4
Yojimbo (1961),4.230769230769232,1
Repossessed (1990),2.375,3
"Omega Man, The (1971)",3.6666666666666665,4
Spaceballs (1987),3.483050847457627,4
Robin Hood (1973),3.513888888888889,4
Mister Roberts (1955),3.8181818181818175,1
"Quest for Fire (Guerre du feu, La) (1981)",3.7857142857142856,1
Little Big Man (1970),4.145833333333333,1
"Face in the Crowd, A (1957)",4.2,1
Trading Places (1983),3.7307692307692313,1
Meatballs (1979),3.2222222222222223,4
Meatballs Part II (1984),2.083333333333333,3
Meatballs III (1987),2.5,3
Meatballs 4 (1992),1.0,2
Dead Again (1991),3.7692307692307687,1
Peter's Friends (1992),3.6,4
"Incredibly True Adventure of Two Girls in Love, The (1995)",4.5,5
Under the Rainbow (1981),2.0,3
Anywhere But Here (1999),2.5,3
Dogma (1999),3.645569620253165,4
"Messenger: The Story of Joan of Arc, The (1999)",3.9090909090909087,1
Pokémon: The First Movie (1998),2.3125,3
Felicia's Journey (1999),3.333333333333333,4
Oxygen (1999),4.0,1
Where's Marlowe? (1998),4.0,1
"Commitments, The (1991)",3.8666666666666663,1
Holiday Inn (1942),3.625,4
"Longest Day, The (1962)",4.0,1
Poison Ivy (1992),2.1666666666666665,3
Poison Ivy: New Seduction (1997),2.333333333333333,3
Tora! Tora! Tora! (1970),3.928571428571429,1
Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),3.55,4
"Verdict, The (1982)",4.357142857142857,5
"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",3.5476190476190474,4
Stand and Deliver (1988),3.5,4
Moonstruck (1987),3.555555555555556,4
"Sandpiper, The (1965)",5.0,5
Jeremiah Johnson (1972),4.25,1
Repulsion (1965),4.166666666666667,1
Irma la Douce (1963),3.625,4
42 Up (1998),4.0,1
Liberty Heights (1999),4.0,1
Mansfield Park (1999),3.083333333333333,0
Sleepy Hollow (1999),3.4758064516129035,4
"World Is Not Enough, The (1999)",3.333333333333333,4
All About My Mother (Todo sobre mi madre) (1999),4.157894736842104,1
Babes in Toyland (1934),5.0,5
Scrooged (1988),3.1666666666666665,0
Harvey (1950),3.8333333333333335,1
Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),4.125,1
Matewan (1987),4.166666666666667,1
Kagemusha (1980),4.125,1
McCabe & Mrs. Miller (1971),3.75,1
Maurice (1987),4.0,1
"Grapes of Wrath, The (1940)",4.111111111111111,1
My Man Godfrey (1957),5.0,5
"Shop Around the Corner, The (1940)",3.6666666666666665,4
"Natural, The (1984)",3.6458333333333335,4
Shampoo (1975),3.071428571428572,0
"River Runs Through It, A (1992)",3.9318181818181817,1
Fatal Attraction (1987),3.0972222222222223,0
Jagged Edge (1985),3.571428571428572,4
Stanley & Iris (1990),2.75,0
Midnight Run (1988),3.636363636363636,4
Awakenings (1990),3.6818181818181817,4
Come See the Paradise (1990),1.0,2
Backdraft (1991),3.3043478260869565,4
"Fisher King, The (1991)",3.8055555555555554,1
"River, The (1984)",3.5,4
Places in the Heart (1984),4.25,1
'night Mother (1986),3.0,0
End of Days (1999),2.7,0
Toy Story 2 (1999),3.860824742268041,1
Flawless (1999),4.0,1
Ride with the Devil (1999),3.875,1
"Distinguished Gentleman, The (1992)",3.5,4
"End of the Affair, The (1999)",4.0,1
Holy Smoke (1999),2.833333333333333,0
Sweet and Lowdown (1999),3.6666666666666665,4
Bonfire of the Vanities (1990),2.4,3
Daddy Long Legs (1919),2.0,3
Grand Illusion (La grande illusion) (1937),3.7142857142857135,4
"Great Santini, The (1979)",3.6666666666666665,4
Stealing Home (1988),3.0,0
"Two Jakes, The (1990)",1.25,2
U2: Rattle and Hum (1988),3.25,4
Hell in the Pacific (1968),3.0,0
Cradle Will Rock (1999),3.1666666666666665,0
Deuce Bigalow: Male Gigolo (1999),2.323529411764706,3
"Green Mile, The (1999)",4.148648648648647,1
"Cider House Rules, The (1999)",3.75,1
"War Zone, The (1999)",3.25,4
"Last Picture Show, The (1971)",4.5,5
"7th Voyage of Sinbad, The (1958)",4.4,5
Anna and the King (1999),3.6666666666666665,4
Bicentennial Man (1999),2.8,0
Stuart Little (1999),2.8421052631578947,0
"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",3.6666666666666665,4
Fantasia 2000 (1999),3.8333333333333335,1
Magnolia (1999),3.7115384615384617,4
Onegin (1999),3.0,0
Simpatico (1999),3.0,0
Topsy-Turvy (1999),3.875,1
Boiling Point (1993),3.0,0
Carnal Knowledge (1971),3.5,4
Easy Rider (1969),3.603448275862069,4
The Falcon and the Snowman (1985),3.3,4
Room at the Top (1959),4.0,1
Any Given Sunday (1999),3.0,0
Man on the Moon (1999),3.4871794871794872,4
Galaxy Quest (1999),3.58,4
"Talented Mr. Ripley, The (1999)",3.3367346938775517,4
Next Friday (2000),3.25,4
"Hurricane, The (1999)",3.53125,4
Angela's Ashes (1999),3.333333333333333,4
Titus (1999),3.9166666666666665,1
"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",4.0,1
"Third Miracle, The (1999)",3.0,0
Snow Falling on Cedars (1999),3.333333333333333,4
"Girl, Interrupted (1999)",3.4642857142857144,4
My Dog Skip (1999),3.5454545454545454,4
Supernova (2000),2.0,3
"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",3.0,0
"Way We Were, The (1973)",3.625,4
Stalag 17 (1953),3.7222222222222223,1
"Presidio, The (1988)",2.8571428571428568,0
Papillon (1973),3.928571428571429,1
"Last Detail, The (1973)",4.25,1
Five Easy Pieces (1970),4.5,5
Dead Calm (1989),3.1666666666666665,0
"Boys from Brazil, The (1978)",3.6875,4
Against All Odds (1984),2.333333333333333,3
Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),2.1875,3
Fast Times at Ridgemont High (1982),3.4761904761904763,4
"Cry in the Dark, A (1988)",3.75,1
Batman: Mask of the Phantasm (1993),4.115384615384615,1
American Flyers (1985),3.5,4
"Star Is Born, A (1937)",3.5,4
Pacific Heights (1990),3.1923076923076925,0
"Draughtsman's Contract, The (1982)",3.7,4
"Zed & Two Noughts, A (1985)",3.0,0
Woman in the Dunes (Suna no onna) (1964),4.75,5
Down to You (2000),2.0,3
"Odessa File, The (1974)",3.875,1
Where the Buffalo Roam (1980),3.6666666666666665,4
Eye of the Beholder (1999),1.5833333333333333,2
"Big Tease, The (1999)",3.25,4
"Cup, The (Phörpa) (1999)",4.5,5
Encino Man (1992),2.4,3
"Goodbye Girl, The (1977)",3.7083333333333335,4
Malcolm X (1992),4.166666666666667,1
Sister Act (1992),3.0277777777777777,0
Sister Act 2: Back in the Habit (1993),1.8928571428571428,3
"Hand That Rocks the Cradle, The (1992)",3.111111111111111,0
Alive (1993),3.1666666666666665,0
Agnes of God (1985),3.7,4
Scent of a Woman (1992),3.592592592592593,4
Wayne's World (1992),3.4754098360655736,4
Wayne's World 2 (1993),3.2962962962962963,4
"League of Their Own, A (1992)",3.466666666666667,4
Patriot Games (1992),3.5161290322580645,4
"Bodyguard, The (1992)",2.859375,0
Death Becomes Her (1992),2.8666666666666667,0
Far and Away (1992),3.136363636363636,0
Howards End (1992),4.0,1
Singles (1992),3.1818181818181817,0
Twin Peaks: Fire Walk with Me (1992),3.4090909090909087,4
White Men Can't Jump (1992),3.0454545454545454,0
Buffy the Vampire Slayer (1992),2.4230769230769234,3
Hard-Boiled (Lat sau san taam) (1992),4.0,1
Man Bites Dog (C'est arrivé près de chez vous) (1992),4.5,5
"Mariachi, El (1992)",3.555555555555556,4
Stop! Or My Mom Will Shoot (1992),1.7727272727272727,3
Forever Young (1992),2.851851851851852,0
"Cutting Edge, The (1992)",2.7916666666666665,0
Of Mice and Men (1992),3.6764705882352944,4
Bad Lieutenant (1992),3.4375,4
Scream 3 (2000),2.6724137931034484,0
Single White Female (1992),3.375,4
"Boondock Saints, The (2000)",4.22093023255814,1
Gun Shy (2000),1.0,2
"Brandon Teena Story, The (1998)",2.0,3
Minnie and Moskowitz (1971),3.25,4
They Might Be Giants (1971),3.0,0
"Beach, The (2000)",3.0625,0
Snow Day (2000),2.3,3
"Tigger Movie, The (2000)",3.1666666666666665,0
Not One Less (Yi ge dou bu neng shao) (1999),4.5,5
Eaten Alive (1977),1.5,2
Raining Stones (1993),4.0,1
To Sir with Love (1967),4.071428571428571,1
Boiler Room (2000),3.7142857142857135,4
Hanging Up (2000),2.6666666666666665,0
Pitch Black (2000),3.5641025641025643,4
"Whole Nine Yards, The (2000)",3.523809523809524,4
Beautiful People (1999),4.75,5
Black Tar Heroin: The Dark End of the Street (2000),5.0,5
"Circus, The (1928)",4.125,1
City Lights (1931),3.8461538461538463,1
"Flamingo Kid, The (1984)",2.8571428571428568,0
"Kid, The (1921)",4.1,1
Class Reunion (1982),1.5,2
Reindeer Games (2000),2.4615384615384617,3
Wonder Boys (2000),3.6590909090909087,4
Chain of Fools (2000),4.0,1
Drowning Mona (2000),1.3333333333333333,2
"Next Best Thing, The (2000)",2.1666666666666665,3
What Planet Are You From? (2000),3.1666666666666665,0
Beyond the Mat (1999),3.7,4
Ghost Dog: The Way of the Samurai (1999),4.052631578947368,1
The Year My Voice Broke (1987),4.0,1
Splendor in the Grass (1961),4.25,1
My Tutor (1983),2.0,3
Key Largo (1948),4.2,1
Born Yesterday (1950),4.285714285714286,1
Birdy (1984),3.5,4
Blood Feast (1963),4.0,1
"Charlie, the Lonesome Cougar (1967)",3.0,0
Never Cry Wolf (1983),4.166666666666667,1
"Raisin in the Sun, A (1961)",3.8333333333333335,1
Mission to Mars (2000),2.6904761904761907,0
"Ninth Gate, The (1999)",3.2,0
East-West (Est-ouest) (1999),4.0,1
Defending Your Life (1991),3.85,1
Breaking Away (1979),4.090909090909091,1
Hoosiers (a.k.a. Best Shot) (1986),3.704545454545455,4
Bull Durham (1988),3.6714285714285713,4
Dog Day Afternoon (1975),3.934210526315789,1
American Graffiti (1973),3.8488372093023258,1
"Asphalt Jungle, The (1950)",3.6666666666666665,4
"Searchers, The (1956)",4.071428571428571,1
"Big Country, The (1958)",3.25,4
Betrayed (1988),2.5,3
"Bridge at Remagen, The (1969)",4.0,1
Daughters of the Dust (1991),4.0,1
"Ogre, The (Unhold, Der) (1996)",4.0,1
On the Beach (1959),4.5,5
"Taking of Pelham One Two Three, The (1974)",4.5,5
Volunteers (1985),2.8125,0
JFK (1991),3.5,4
Who's Harry Crumb? (1989),2.8571428571428568,0
Harry and the Hendersons (1987),2.5454545454545454,3
Let's Get Harry (1986),2.0,3
Shanghai Surprise (1986),2.0,3
Who's That Girl? (1987),2.5,3
She-Devil (1989),2.333333333333333,3
Date with an Angel (1987),1.3333333333333333,2
Blind Date (1987),2.357142857142857,3
Nadine (1987),3.0,0
"Muppet Movie, The (1979)",3.5909090909090913,4
"Great Muppet Caper, The (1981)",3.4545454545454546,4
"Muppets Take Manhattan, The (1984)",3.333333333333333,4
We're Back! A Dinosaur's Story (1993),3.0,0
Baby... Secret of the Lost Legend (1985),2.2,3
Turtle Diary (1985),4.0,1
Raise the Titanic (1980),4.0,1
Titanic (1953),3.583333333333333,4
"Night to Remember, A (1958)",3.0,0
Captain Horatio Hornblower R.N. (1951),3.0,0
Erin Brockovich (2000),3.5285714285714285,4
Final Destination (2000),2.9285714285714284,0
Soft Fruit (1999),4.0,1
"Bear, The (Ours, L') (1988)",3.4166666666666665,4
Love Is a Many-Splendored Thing (1955),4.0,1
"Mirror, The (Zerkalo) (1975)",4.166666666666667,1
"Crimson Pirate, The (1952)",3.0,0
Thelma & Louise (1991),3.463414634146341,4
...And Justice for All (1979),3.1666666666666665,0
Animal House (1978),3.693548387096774,4
She's Gotta Have It (1986),3.333333333333333,4
School Daze (1988),2.1666666666666665,3
Do the Right Thing (1989),4.037037037037037,1
Mo' Better Blues (1990),3.4,4
Jungle Fever (1991),3.071428571428572,0
"Champ, The (1979)",3.0,0
Creature Comforts (1989),4.25,1
Death Wish (1974),3.0,0
Death Wish 2 (1982),1.6666666666666667,2
Death Wish 3 (1985),1.5,2
Death Wish 4: The Crackdown (1987),1.0,2
Death Wish 5: The Face of Death (1994),1.0,2
Double Indemnity (1944),4.323529411764706,5
Dying Young (1991),3.75,1
Teenage Mutant Ninja Turtles (1990),3.0,0
Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),2.6923076923076925,0
Teenage Mutant Ninja Turtles III (1993),2.071428571428572,3
Red Dawn (1984),3.4285714285714284,4
Band of the Hand (1986),1.0,2
Bloodsport (1988),2.9444444444444446,0
Eyes of Laura Mars (1978),3.5,4
Funny Bones (1995),2.75,0
"Good Earth, The (1937)",4.0,1
"Good Morning, Vietnam (1987)",3.802325581395349,1
"Good Mother, The (1988)",4.0,1
Grumpy Old Men (1993),3.2931034482758617,4
Guess Who's Coming to Dinner (1967),4.545454545454546,5
Romeo Must Die (2000),3.083333333333333,0
Here on Earth (2000),3.0,0
Whatever It Takes (2000),2.25,3
Gothic (1986),4.0,1
Lord of the Flies (1963),3.0384615384615383,0
Modern Times (1936),3.72,1
Heart and Souls (1993),3.0,0
Hud (1963),3.75,1
"Hustler, The (1961)",4.333333333333333,5
Inherit the Wind (1960),4.083333333333333,1
Dersu Uzala (1975),4.3,1
Close Encounters of the Third Kind (1977),3.7416666666666663,1
Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) (1976),5.0,5
Retroactive (1997),4.0,1
"Place in the Sun, A (1951)",4.5,5
Jacob's Ladder (1990),3.5576923076923075,4
Empire Records (1995),3.3846153846153846,4
"Bamba, La (1987)",2.7857142857142856,0
Ladyhawke (1985),3.333333333333333,4
Lucas (1986),3.333333333333333,4
High Fidelity (2000),3.6666666666666665,4
"Road to El Dorado, The (2000)",3.1153846153846154,0
"Skulls, The (2000)",2.75,0
Hook (1991),3.3584905660377364,4
"Son of the Sheik, The (1926)",4.0,1
True Grit (1969),4.0,1
Madame Sousatzka (1988),5.0,5
Max Dugan Returns (1983),2.5,3
Midnight Express (1978),4.0,1
Misery (1990),3.8409090909090913,1
Mr. Saturday Night (1992),3.0,0
Murphy's Romance (1985),2.3,3
My Life (1993),3.5,4
Solaris (Solyaris) (1972),4.090909090909091,1
Network (1976),4.0227272727272725,1
No Way Out (1987),3.7222222222222223,1
North Dallas Forty (1979),3.0,0
"Odd Couple, The (1968)",4.066666666666666,1
"Outlaw Josey Wales, The (1976)",4.25,1
Frequency (2000),3.4166666666666665,4
Ready to Rumble (2000),2.25,3
Return to Me (2000),3.5625,4
Rules of Engagement (2000),3.071428571428572,0
Joe Gould's Secret (2000),3.0,0
Me Myself I (2000),3.611111111111111,4
"Bell, Book and Candle (1958)",3.375,4
Force 10 from Navarone (1978),2.9166666666666665,0
Mystery Train (1989),3.4285714285714284,4
Arthur (1981),2.8,0
Bachelor Party (1984),2.9,0
Parenthood (1989),3.7,4
Predator (1987),3.581967213114754,4
"Prince of Tides, The (1991)",3.4,4
"Postman Always Rings Twice, The (1981)",3.5,4
All the Vermeers in New York (1990),5.0,5
28 Days (2000),3.3,4
American Psycho (2000),3.7881355932203387,1
Keeping the Faith (2000),3.452380952380953,4
Where the Money Is (2000),3.333333333333333,4
East is East (1999),3.2,0
"Filth and the Fury, The (2000)",3.25,4
Diner (1982),3.75,1
Shakes the Clown (1992),2.333333333333333,3
Cabaret (1972),3.0,0
What Ever Happened to Baby Jane? (1962),4.5,5
Auntie Mame (1958),3.7,4
Guys and Dolls (1955),3.9375,1
The Hunger (1983),3.6666666666666665,4
Marathon Man (1976),3.4615384615384617,4
Caddyshack (1980),3.8269230769230766,1
Gossip (2000),2.4,3
Love and Basketball (2000),3.0,0
U-571 (2000),3.4242424242424243,4
"Virgin Suicides, The (1999)",3.7692307692307687,1
Jennifer 8 (1992),2.9,0
Limelight (1952),3.6666666666666665,4
"Crow: Salvation, The (2000)",2.5,3
"Flintstones in Viva Rock Vegas, The (2000)",1.625,2
Where the Heart Is (2000),3.5,4
"Big Kahuna, The (2000)",2.875,0
Bossa Nova (2000),5.0,5
Smiling Fish and Goat on Fire (1999),4.0,1
"Idiots, The (Idioterne) (1998)",4.0,1
Time Code (2000),3.0,0
Carnosaur (1993),2.0,3
Carnosaur 2 (1995),1.5,2
Carnosaur 3: Primal Species (1996),1.0,2
"Hidden, The (1987)",3.5,4
Two Moon Junction (1988),2.0,3
Gladiator (2000),3.9382352941176473,1
Up at the Villa (2000),3.5,4
Human Traffic (1999),3.5,4
Breathless (1983),2.0,3
The Idolmaker (1980),4.0,1
Inferno (1980),2.5,3
"Lords of Flatbush, The (1974)",2.0,3
Mr. Mom (1983),2.7333333333333334,0
"Time Masters (Maîtres du temps, Les) (1982)",4.5,5
Battlefield Earth (2000),1.6578947368421053,2
Center Stage (2000),3.25,4
Screwed (2000),1.0,2
Whipped (2000),2.0,3
Hamlet (2000),3.0,0
Anchors Aweigh (1945),3.2,0
Gypsy (1962),0.5,2
On the Town (1949),3.75,1
Pee-wee's Big Adventure (1985),2.94,0
Regret to Inform (1998),3.5,4
Honeymoon in Vegas (1992),2.9375,0
Dinosaur (2000),3.1071428571428568,0
Loser (2000),3.3,4
Road Trip (2000),3.0853658536585367,0
Small Time Crooks (2000),3.5416666666666665,4
"Hollywood Knights, The (1980)",2.0,3
"Twelve Chairs, The (1970)",3.0,0
Mission: Impossible II (2000),2.7142857142857144,0
Shanghai Noon (2000),3.1511627906976742,0
Better Living Through Circuitry (1999),2.0,3
8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999),3.333333333333333,4
Carnival of Souls (1962),3.875,1
Flying Tigers (1942),3.0,0
"Gold Rush, The (1925)",4.071428571428571,1
Monsieur Verdoux (1947),4.0,1
On Her Majesty's Secret Service (1969),3.2647058823529416,4
Seven Days in May (1964),4.0,1
"Spy Who Loved Me, The (1977)",3.4444444444444446,4
Vagabond (Sans toit ni loi) (1985),5.0,5
Moonraker (1979),3.1346153846153846,0
"Man with the Golden Gun, The (1974)",3.583333333333333,4
"King in New York, A (1957)",4.0,1
"Woman of Paris, A (1923)",4.0,1
"Fighting Seabees, The (1944)",3.5,4
Big Momma's House (2000),2.176470588235294,3
"Abominable Snowman, The (Abominable Snowman of the Himalayas, The) (1957)",4.0,1
American Gigolo (1980),2.6875,0
"City of the Living Dead (a.k.a. Gates of Hell, The) (Paura nella città dei morti viventi) (1980)",3.0,0
"Endless Summer, The (1966)",4.166666666666667,1
"Guns of Navarone, The (1961)",3.7692307692307687,1
Blow-Out (La grande bouffe) (1973),4.25,1
Quatermass and the Pit (1967),3.0,0
Puppet Master (1989),2.0,3
Puppet Master II (1991),3.0,0
Puppet Master III: Toulon's Revenge (1991),3.0,0
Puppet Master 4 (1993),2.0,3
Puppet Master 5: The Final Chapter (1994),2.0,3
Rent-A-Cop (1988),1.0,2
Romeo and Juliet (1968),3.6666666666666665,4
Stay Tuned (1992),2.5,3
Blazing Saddles (1974),3.9354838709677415,1
Benji (1974),3.8,1
Benji the Hunted (1987),4.5,5
For the Love of Benji (1977),4.0,1
White Christmas (1954),4.1875,1
Eraserhead (1977),3.75,1
Baraka (1992),4.125,1
"Man with the Golden Arm, The (1955)",5.0,5
"Decline of Western Civilization, The (1981)",3.75,1
"Decline of Western Civilization Part II: The Metal Years, The (1988)",3.0,0
For a Few Dollars More (Per qualche dollaro in più) (1965),4.151515151515151,1
Magnum Force (1973),3.7,4
Blood Simple (1984),4.0,1
"Fabulous Baker Boys, The (1989)",3.071428571428572,0
Prizzi's Honor (1985),3.7777777777777777,1
Flatliners (1990),2.933333333333333,0
Light Years (Gandahar) (1988),5.0,5
Porky's (1982),2.136363636363636,3
Porky's II: The Next Day (1983),1.75,3
Porky's Revenge (1985),2.0,3
Private School (1983),3.0,0
Class of Nuke 'Em High (1986),3.0,0
"Toxic Avenger, The (1985)",2.125,3
"Toxic Avenger, Part II, The (1989)",2.0,3
"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",2.0,3
Night of the Creeps (1986),3.1666666666666665,0
Predator 2 (1990),2.9047619047619047,0
"Running Man, The (1987)",3.2205882352941178,4
Starman (1984),3.1538461538461537,0
"Brother from Another Planet, The (1984)",2.5,3
Alien Nation (1988),3.1153846153846154,0
Mad Max (1979),3.486842105263158,4
"Road Warrior, The (Mad Max 2) (1981)",4.0375,1
Mad Max Beyond Thunderdome (1985),3.270833333333333,4
Bird on a Wire (1990),2.3125,3
Angel Heart (1987),3.0,0
9 1/2 Weeks (Nine 1/2 Weeks) (1986),2.7,0
Firestarter (1984),3.05,0
Sleepwalkers (1992),2.0,3
Action Jackson (1988),1.6666666666666667,2
Sarafina! (1992),4.0,1
Soapdish (1991),2.833333333333333,0
"Long Walk Home, The (1990)",4.0,1
Clara's Heart (1988),2.5,3
Burglar (1987),2.75,0
Fatal Beauty (1987),1.0,2
Gone in 60 Seconds (2000),3.221311475409836,4
Love's Labour's Lost (2000),3.0,0
Sunshine (1999),4.0,1
Hamlet (1990),3.8,1
Coming Home (1978),3.3,4
American Pop (1981),3.5,4
Assault on Precinct 13 (1976),3.6,4
Near Dark (1987),4.3125,1
One False Move (1992),3.75,1
Shaft (1971),4.0,1
"Conversation, The (1974)",4.205882352941177,1
Cutter's Way (1981),3.0,0
"Fury, The (1978)",3.0,0
"Paper Chase, The (1973)",3.8333333333333335,1
Serpico (1973),3.794117647058824,1
"Ace in the Hole (Big Carnival, The) (1951)",3.0,0
Lonely Are the Brave (1962),4.0,1
"Sugarland Express, The (1974)",3.0,0
Trouble in Paradise (1932),3.5,4
Big Trouble in Little China (1986),3.8571428571428568,1
Badlands (1973),4.090909090909091,1
Battleship Potemkin (1925),3.65,4
Boys and Girls (2000),2.0,3
Shaft (2000),2.6578947368421053,0
Titan A.E. (2000),3.4137931034482767,4
Butterfly (La lengua de las mariposas) (1999),4.0,1
Jesus' Son (1999),3.5,4
Chicken Run (2000),3.551282051282051,4
"Me, Myself & Irene (2000)",3.0869565217391304,0
"Patriot, The (2000)",3.4485294117647056,4
"Adventures of Rocky and Bullwinkle, The (2000)",2.2222222222222223,3
"Perfect Storm, The (2000)",3.1704545454545454,0
"Golden Bowl, The (2000)",4.0,1
Communion (1989),3.5,4
"Kentucky Fried Movie, The (1977)",3.5,4
"Blood In, Blood Out (1993)",4.0,1
F/X (1986),3.21875,4
